    MJD       PKS-TID  GPS-PKS  NSITE  Date and comments

 51105.31       0.000       1.470 7
 51106.35       0.000       0.243 7
 51107.40       0.000      -0.101 7
 51108.44       0.000      -0.114 7
 51109.48       0.000      -0.111 7
 51110.52       0.000      -0.113 7
 51111.56       0.000      -0.104 7
 51112.60       0.000      -0.101 7
 51113.65       0.000      -0.099 7
 51114.69       0.000      -0.095 7
 51115.73       0.000      -0.087 7
 51116.77       0.000      -0.074 7
 51117.81       0.000      -0.063 7
 51118.85       0.000      -2.186 7
 51119.90       0.000      -0.021 7
 51120.79       0.000      -0.020 7
 51122.41       0.000       0.086 7
 51123.44       0.000       0.105 7
 51124.48       0.000       0.135 7
 51125.52       0.000       0.146 7
 51126.56       0.000       0.159 7
 51127.60       0.000       0.183 7
 51128.65       0.000       0.217 7
 51129.69       0.000       0.231 7
 51130.73       0.000       0.246 7
 51131.77       0.000       0.283 7
 51132.81       0.000       0.302 7
 51133.85       0.000       0.321 7
 51134.90       0.000       0.351 7
 51135.94       0.000       0.374 7
 51136.98       0.000       0.408 7
 51138.02       0.000       0.435 7
 51139.06       0.000       0.451 7
 51140.11       0.000       0.472 7
 51141.15       0.000       0.481 7
 51142.19       0.000       0.484 7
 51143.23       0.000       0.496 7
 51144.27       0.000       0.511 7
 51145.31       0.000       0.506 7
 51146.35       0.000       0.509 7
 51147.40       0.000       0.520 7
 51148.44       0.000       0.534 7
 51149.48       0.000       0.543 7
 51150.52       0.000       0.545 7
 51151.56       0.000       0.564 7
 51152.60       0.000       0.562 7
 51153.62       0.000       0.585 7
 51154.65       0.000       0.587 7
 51155.66       0.000       0.607 7
 51157.44       0.000       0.625 7
 51158.48       0.000       0.621 7
 51159.52       0.000       0.648 7
 51160.56       0.000       0.651 7
 51161.60       0.000       0.668 7
 51162.65       0.000       0.684 7
 51163.69       0.000       0.693 7
 51164.73       0.000       0.721 7
 51165.77       0.000       0.729 7
 51166.81       0.000       0.750 7
 51167.85       0.000       0.772 7
 51168.90       0.000       0.784 7
 51169.94       0.000       0.788 7
 51170.98       0.000       0.807 7
 51172.02       0.000       0.827 7
 51173.06       0.000       0.850 7
 51174.10       0.000       0.876 7
 51175.15       0.000       0.891 7
 51176.19       0.000       0.898 7
 51177.23       0.000       0.930 7
 51178.15       0.000       0.954 7
 51179.10       0.000       0.973 7
 51180.19       0.000       0.998 7
 51181.23       0.000       1.015 7
 51182.31       0.000       1.035 7
 51183.35       0.000       1.076 7
 51184.40       0.000       1.094 7
 51185.44       0.000       1.119 7
 51186.48       0.000       1.141 7
 51187.52       0.000       1.165 7
 51188.56       0.000       1.184 7
 51189.56       0.000       1.217 7
 51190.77       0.000       1.228 7
 51191.65       0.000       1.250 7
 51192.50       0.000       1.318 7
 51196.69       0.000       1.403 7
 51198.98       0.000       1.394 7
 51210.69       0.000       1.712 7
 51211.73       0.000       1.754 7
 51212.77       0.000       1.791 7
 51213.81       0.000       1.810 7
 51214.85       0.000       1.828 7
 51215.90       0.000       1.864 7
 51216.94       0.000       1.892 7
 51217.98       0.000       1.917 7
 51219.02       0.000       1.950 7
 51220.06       0.000       1.974 7
 51221.10       0.000       2.012 7
 51222.15       0.000       2.032 7
 51223.19       0.000       2.059 7
 51224.23       0.000       2.079 7
 51225.27       0.000       2.111 7
 51226.31       0.000       2.126 7
 51227.35       0.000       2.172 7
 51228.40       0.000       2.165 7
 51229.44       0.000       2.166 7
 51230.48       0.000       2.213 7
 51231.50       0.000       2.236 7
 51232.60       0.000       2.120 7
 51233.85       0.000      -0.191 7
 51234.79       0.000      -0.168 7
 51239.23       0.000      -0.214 7
 51240.24       0.000       0.043 7
 51241.60       0.000       0.108 7
 51242.68       0.000       0.188 7
 51243.71       0.000       0.169 7
 51244.75       0.000       0.189 7
 51245.79       0.000       0.214 7
 51246.83       0.000       0.242 7
 51247.87       0.000       0.278 7
 51248.91       0.000       0.303 7
 51249.96       0.000      -0.192 7
 51251.00       0.000      -0.164 7
 51252.04       0.000      -0.010 7
 51253.08       0.000       0.021 7
 51254.12       0.000      -0.042 7
 51255.16       0.000      -0.068 7
 51256.21       0.000      -0.047 7
 51257.25       0.000      -0.023 7
 51258.29       0.000      -0.007 7
 51259.33       0.000       0.021 7
 51260.37       0.000       0.052 7
 51261.41       0.000       0.074 7
 51262.46       0.000       0.109 7
 51263.50       0.000       0.127 7
 51264.54       0.000       0.165 7
 51265.58       0.000       0.194 7
 51266.60       0.000      -0.631 7
 51267.62       0.000      -0.897 7
 51268.64       0.000      -1.246 7
 51269.67       0.000      -1.269 7
 51270.71       0.000      -1.172 7
 51271.75       0.000      -1.051 7
 51272.79       0.000      -0.923 7
 51273.83       0.000      -0.856 7
 51274.87       0.000      -1.353 7
 51275.91       0.000      -1.298 7
 51276.96       0.000      -1.322 7
 51278.00       0.000      -1.222 7
 51279.04       0.000      -1.114 7
 51280.08       0.000      -1.465 7
 51281.12       0.000      -2.957 7
 51282.16       0.000      -2.701 7
 51283.19       0.000      -0.449 7
 51284.21       0.000      -0.345 7
 51285.25       0.000      -0.273 7
 51286.29       0.000      -0.151 7
 51287.33       0.000      -0.052 7
 51288.37       0.000       0.089 7
 51289.41       0.000      -0.317 7
 51290.08       0.000      -0.502 7
 51291.50       0.000      -0.253 7
 51292.54       0.000      -0.125 7
 51293.58       0.000      -0.071 7
 51294.62       0.000       0.024 7
 51295.66       0.000       0.172 7
 51296.71       0.000       2.501 7
 51297.75       0.000       9.323 7
 51298.79       0.000       9.636 7
 51299.83       0.000       9.897 7
 51300.87       0.000      10.188 7
 51301.91       0.000      10.450 7
 51302.96       0.000      10.713 7
 51303.98       0.000      11.000 7
 51305.00       0.000      11.317 7
 51306.04       0.000      11.668 7
 51307.09       0.000      12.022 7
 51308.13       0.000      12.339 7
 51309.17       0.000      12.691 7
 51310.21       0.000      13.087 7
 51311.25       0.000      13.402 7
 51312.29       0.000      13.797 7
 51313.34       0.000      14.172 7
 51314.38       0.000      14.198 7
 51315.42       0.000      14.395 7
 51316.46       0.000      14.538 7
 51317.50       0.000      14.695 7
 51318.54       0.000      14.830 7
 51319.58       0.000      15.041 7
 51320.62       0.000      15.290 7
 51321.66       0.000      14.489 7
 51322.71       0.000       0.488 7
 51323.74       0.000       0.827 7
 51324.78       0.000       1.086 7
 51325.82       0.000       1.280 7
 51326.87       0.000       1.479 7
 51327.91       0.000       1.795 7
 51328.95       0.000       2.088 7
 51329.99       0.000       2.360 7
 51331.03       0.000       2.610 7
 51332.07       0.000       2.833 7
 51333.12       0.000       3.117 7
 51334.16       0.000       3.383 7
 51335.20       0.000      -2.438 7
 51335.93       0.000       3.885 7
 51340.59       0.000       1.068 7
 51341.62       0.000      -0.116 7
 51342.66       0.000      -0.404 7
 51343.71       0.000      -0.710 7
 51344.75       0.000      -1.045 7
 51345.79       0.000      -1.357 7
 51346.83       0.000      -1.647 7
 51347.87       0.000      -1.965 7
 51348.91       0.000      -2.284 7
 51349.95       0.000      -2.573 7
 51350.98       0.000      -2.885 7
 51352.03       0.000      -3.185 7
 51353.07       0.000      -3.186 7
 51354.04       0.000      -0.504 7
 51357.29       0.000       0.328 7
 51358.18       0.000       0.412 7
 51360.89       0.000       0.110 7
 51362.91       0.000       0.136 7
 51363.97       0.000       0.305 7
 51365.51       0.000       0.482 7
 51366.48       0.000       0.633 7
 51367.60       0.000       0.767 7
 51368.63       0.000       0.893 7
 51369.45       0.000       0.961 7
 51371.32       0.000       1.250 7
 51372.36       0.000       1.378 7
 51373.40       0.000       1.492 7
 51374.44       0.000       1.617 7
 51375.48       0.000       1.742 7
 51376.52       0.000       1.866 7
 51377.56       0.000       1.996 7
 51378.61       0.000       2.122 7
 51379.65       0.000       2.256 7
 51380.69       0.000       2.386 7
 51381.73       0.000       2.505 7
 51382.77       0.000       2.639 7
 51383.81       0.000       2.772 7
 51384.86       0.000       2.889 7
 51385.90       0.000       3.032 7
 51386.94       0.000       3.155 7
 51387.98       0.000       3.281 7
 51389.02       0.000       3.426 7
 51390.06       0.000       3.462 7
 51391.11       0.000       3.479 7
 51392.15       0.000       3.337 7
 51393.17       0.000       1.182 7
 51394.19       0.000      -0.069 7
 51395.23       0.000      -0.053 7
 51396.27       0.000      -0.035 7
 51397.31       0.000      -0.013 7
 51398.36       0.000       0.015 7
 51399.40       0.000      -0.032 7
 51400.44       0.000      -1.305 7
 51401.48       0.000      -1.935 7
 51402.52       0.000       0.000 7
 51403.56       0.000       0.020 7
 51404.61       0.000       0.029 7
 51405.65       0.000       0.041 7
 51406.69       0.000       0.065 7
 51407.73       0.000       0.093 7
 51408.77       0.000       0.111 7
 51409.81       0.000       0.128 7
 51410.85       0.000       0.139 7
 51411.89       0.000       0.163 7
 51412.93       0.000       0.174 7
 51413.97       0.000       0.189 7
 51415.01       0.000       0.210 7
 51416.05       0.000       0.226 7
 51417.10       0.000       0.235 7
 51418.14       0.000       0.258 7
 51419.18       0.000       0.274 7
 51420.22       0.000       0.294 7
 51421.26       0.000       0.299 7
 51422.30       0.000       0.331 7
 51423.35       0.000       0.336 7
 51424.39       0.000       0.354 7
 51425.43       0.000       0.377 7
 51426.47       0.000       0.394 7
 51427.51       0.000       0.408 7
 51428.55       0.000       0.426 7
 51429.60       0.000       0.437 7
 51430.64       0.000       0.467 7
 51431.68       0.000       0.480 7
 51432.72       0.000       0.487 7
 51433.76       0.000       0.506 7
 51434.80       0.000       0.507 7
 51435.85       0.000       0.526 7
 51436.89       0.000       0.540 7
 51437.93       0.000       0.556 7
 51438.97       0.000       0.563 7
 51440.01       0.000       0.564 7
 51441.05       0.000       0.583 7
 51442.10       0.000       0.602 7
 51443.14       0.000       0.606 7
 51444.18       0.000       0.612 7
 51445.22       0.000       0.623 7
 51446.26       0.000       0.633 7
 51447.30       0.000       0.644 7
 51448.35       0.000       0.650 7
 51449.39       0.000       0.666 7
 51450.43       0.000       0.681 7
 51451.47       0.000       0.689 7
 51452.51       0.000       0.710 7
 51453.55       0.000       0.720 7
 51454.60       0.000       0.722 7
 51455.64       0.000       0.739 7
 51456.68       0.000       0.753 7
 51457.72       0.000       0.762 7
 51458.76       0.000       0.764 7
 51459.80       0.000       0.775 7
 51460.85       0.000       0.784 7
 51461.89       0.000       0.806 7
 51462.93       0.000       0.820 7
 51463.97       0.000       0.813 7
 51465.01       0.000       0.821 7
 51466.05       0.000       0.830 7
 51467.10       0.000       0.835 7
 51468.14       0.000       0.852 7
 51469.18       0.000       0.873 7
 51470.22       0.000       0.874 7
 51471.26       0.000       0.892 7
 51472.30       0.000       0.900 7
 51473.35       0.000       0.939 7
 51473.95       0.000       1.360 7
 51476.85       0.000       1.007 7
 51477.89       0.000       1.011 7
 51478.93       0.000       1.034 7
 51479.97       0.000       1.054 7
 51481.01       0.000       1.046 7
 51482.05       0.000       1.065 7
 51483.10       0.000       1.094 7
 51484.14       0.000       1.109 7
 51485.18       0.000       1.116 7
 51486.22       0.000       1.125 7
 51487.26       0.000       1.143 7
 51488.30       0.000       1.154 7
 51489.35       0.000       1.166 7
 51490.39       0.000       1.187 7
 51491.43       0.000       1.207 7
 51492.47       0.000       1.231 7
 51493.51       0.000       1.244 7
 51494.55       0.000       1.266 7
 51495.60       0.000       1.297 7
 51496.64       0.000       1.315 7
 51497.68       0.000       1.316 7
 51498.72       0.000       1.340 7
 51499.76       0.000       1.365 7
 51500.80       0.000       1.392 7
 51501.85       0.000       1.400 7
 51502.89       0.000       1.413 7
 51503.93       0.000       1.449 7
 51504.97       0.000       1.450 7
 51506.01       0.000       1.472 7
 51507.05       0.000       1.491 7
 51508.10       0.000       1.512 7
 51509.14       0.000       1.528 7
 51510.18       0.000       1.546 7
 51511.22       0.000       1.566 7
 51512.26       0.000       1.592 7
 51513.30       0.000       1.618 7
 51514.33       0.000       1.627 7
 51515.37       0.000       1.645 7
 51516.41       0.000       1.673 7
 51517.45       0.000       1.677 7
 51518.49       0.000       1.703 7
 51519.54       0.000       1.712 7
 51520.58       0.000       1.726 7
 51521.62       0.000       1.753 7
 51522.66       0.000       1.759 7
 51523.70       0.000       1.778 7
 51524.74       0.000       1.787 7
 51525.79       0.000       1.806 7
 51526.83       0.000       1.828 7
 51527.87       0.000       1.836 7
 51528.91       0.000       1.856 7
 51529.95       0.000       1.871 7
 51530.99       0.000       1.888 7
 51532.04       0.000       3.123 7
 51533.08       0.000       0.125 7
 51534.12       0.000       0.143 7
 51535.16       0.000       0.161 7
 51536.20       0.000      -1.624 7
 51537.24       0.000      -9.188 7
 51538.28       0.000      -9.168 7
 51539.30       0.000      -9.159 7
 51540.33       0.000      -9.139 7
 51541.37       0.000      -9.130 7
 51542.41       0.000      -9.117 7
 51543.22       0.000      -9.097 7
 51544.07       0.000      -9.094 7
 51545.11       0.000      -9.081 7
 51546.15       0.000      -9.065 7
 51547.19       0.000      -9.051 7
 51548.23       0.000      -4.033 7
 51549.27       0.000      -0.013 7
 51550.31       0.000       0.007 7
 51551.36       0.000       0.012 7
 51552.40       0.000       0.027 7
 51553.44       0.000       0.040 7
 51554.48       0.000       0.045 7
 51555.52       0.000       0.067 7
 51556.56       0.000       0.083 7
 51557.61       0.000       0.105 7
 51558.65       0.000       0.122 7
 51559.69       0.000       0.133 7
 51560.73       0.000       0.145 7
 51561.77       0.000       0.159 7
 51562.81       0.000       0.184 7
 51563.86       0.000       0.207 7
 51564.90       0.000       0.228 7
 51565.94       0.000       0.258 7
 51566.98       0.000       0.281 7
 51568.02       0.000       0.304 7
 51569.07       0.000       0.340 7
 51570.11       0.000       0.343 7
 51571.15       0.000       0.367 7
 51572.19       0.000       0.389 7
 51573.23       0.000       0.410 7
 51574.27       0.000       0.427 7
 51575.31       0.000       0.450 7
 51576.36       0.000       0.477 7
 51577.40       0.000       0.497 7
 51578.44       0.000       0.515 7
 51579.48       0.000       0.531 7
 51580.52       0.000       0.555 7
 51581.56       0.000       0.581 7
 51582.61       0.000       0.601 7
 51583.65       0.000       0.618 7
 51584.69       0.000       0.646 7
 51585.73       0.000       0.668 7
 51586.77       0.000       0.698 7
 51587.81       0.000       0.716 7
 51588.86       0.000       0.742 7
 51589.90       0.000       0.760 7
 51590.94       0.000       0.781 7
 51591.98       0.000       0.808 7
 51593.02       0.000       0.824 7
 51594.06       0.000       0.853 7
 51595.11       0.000       0.861 7
 51596.15       0.000       0.898 7
 51597.19       0.000       0.093 7
 51598.23       0.000      -0.191 7
 51599.27       0.000      -0.183 7
 51600.31       0.000      -0.186 7
 51601.36       0.000      -0.171 7
 51602.40       0.000      -0.166 7
 51603.44       0.000      -0.160 7
 51604.48       0.000      -0.154 7
 51605.52       0.000      -0.138 7
 51606.56       0.000      -0.137 7
 51607.61       0.000      -0.135 7
 51608.65       0.000      -0.129 7
 51609.69       0.000      -0.119 7
 51610.73       0.000      -0.116 7
 51611.77       0.000      -0.090 7
 51612.81       0.000      -0.075 7
 51613.86       0.000      -0.082 7
 51614.90       0.000      -0.069 7
 51615.94       0.000      -0.059 7
 51616.98       0.000      -0.068 7
 51618.02       0.000      -0.058 7
 51619.06       0.000      -0.049 7
 51620.11       0.000      -0.037 7
 51621.15       0.000      -0.034 7
 51622.19       0.000      -0.037 7
 51623.23       0.000      -0.017 7
 51624.27       0.000      -0.010 7
 51625.31       0.000      -0.008 7
 51626.36       0.000      -0.000 7
 51627.40       0.000       0.011 7
 51628.44       0.000       0.025 7
 51629.48       0.000       0.032 7
 51630.52       0.000       0.045 7
 51631.56       0.000       0.049 7
 51632.61       0.000       0.045 7
 51633.65       0.000       0.059 7
 51634.69       0.000       0.080 7
 51635.73       0.000       0.090 7
 51636.77       0.000       0.079 7
 51637.81       0.000       0.103 7
 51638.86       0.000       0.107 7
 51639.90       0.000       0.124 7
 51640.94       0.000       0.141 7
 51641.98       0.000       0.140 7
 51643.02       0.000       0.144 7
 51644.06       0.000       0.144 7
 51645.11       0.000       0.161 7
 51646.15       0.000       0.175 7
 51647.19       0.000       0.177 7
 51648.23       0.000       0.180 7
 51649.27       0.000       0.189 7
 51650.31       0.000       0.178 7
 51651.36       0.000       0.186 7
 51652.40       0.000       0.197 7
 51653.44       0.000       0.198 7
 51654.48       0.000       0.205 7
 51655.52       0.000       0.219 7
 51656.56       0.000       0.222 7
 51657.61       0.000       0.226 7
 51658.65       0.000       0.234 7
 51659.69       0.000       0.239 7
 51660.73       0.000       0.258 7
 51661.77       0.000       0.254 7
 51662.81       0.000       0.250 7
 51663.86       0.000       0.257 7
 51664.90       0.000       0.255 7
 51665.94       0.000       0.264 7
 51666.98       0.000       0.267 7
 51668.02       0.000       0.270 7
 51669.06       0.000       0.274 7
 51670.11       0.000       0.276 7
 51671.15       0.000       0.288 7
 51672.19       0.000       0.293 7
 51673.22       0.000       0.105 7
 51674.24       0.000      -0.034 7
 51675.28       0.000      -0.076 7
 51676.31       0.000      -0.118 7
 51677.35       0.000      -0.117 7
 51678.39       0.000      -0.117 7
 51679.44       0.000      -0.112 7
 51680.48       0.000      -0.114 7
 51681.52       0.000      -0.104 7
 51682.56       0.000      -0.092 7
 51683.60       0.000      -0.081 7
 51684.64       0.000      -0.079 7
 51685.69       0.000      -0.073 7
 51686.73       0.000      -0.071 7
 51687.77       0.000      -0.064 7
 51688.81       0.000      -0.079 7
 51689.85       0.000      -0.075 7
 51690.89       0.000      -0.053 7
 51691.94       0.000      -0.061 7
 51692.98       0.000      -0.055 7
 51694.02       0.000      -0.048 7
 51695.06       0.000      -0.058 7
 51696.10       0.000      -0.045 7
 51697.14       0.000      -0.040 7
 51698.17       0.000      -0.042 7
 51699.19       0.000      -0.038 7
 51700.23       0.000      -0.034 7
 51701.25       0.000      -0.025 7
 51702.27       0.000      -0.014 7
 51703.31       0.000      -0.020 7
 51704.35       0.000      -0.014 7
 51705.39       0.000      -0.010 7
 51706.44       0.000      -0.006 7
 51707.48       0.000       0.000 7
 51708.52       0.000       0.007 7
 51709.56       0.000       0.018 7
 51710.60       0.000       0.016 7
 51711.64       0.000       0.017 7
 51712.69       0.000       0.024 7
 51713.73       0.000       0.022 7
 51714.77       0.000       0.027 7
 51715.81       0.000       0.036 7
 51716.85       0.000       0.042 7
 51717.89       0.000       0.047 7
 51718.94       0.000       0.035 7
 51719.98       0.000       0.044 7
 51721.02       0.000       0.048 7
 51722.06       0.000       0.056 7
 51723.10       0.000       0.061 7
 51724.14       0.000       0.071 7
 51725.19       0.000       0.075 7
 51726.23       0.000       0.064 7
 51727.27       0.000       0.073 7
 51728.29       0.000       0.066 7
 51729.31       0.000       0.080 7
 51730.35       0.000       0.075 7
 51731.39       0.000       0.080 7
 51732.44       0.000       0.092 7
 51733.48       0.000       0.093 7
 51734.52       0.000       0.088 7
 51735.56       0.000       0.090 7
 51736.58       0.000       0.091 7
 51737.60       0.000       0.096 7
 51738.64       0.000       0.096 7
 51739.69       0.000       0.094 7
 51740.73       0.000       0.104 7
 51741.77       0.000       0.108 7
 51742.81       0.000       0.105 7
 51743.85       0.000       0.106 7
 51744.90       0.000       0.105 7
 51745.94       0.000       0.098 7
 51746.60       0.000       0.112 7
 51749.55       0.000       0.120 7
 51750.59       0.000       0.115 7
 51751.63       0.000       0.115 7
 51752.67       0.000       0.111 7
 51753.71       0.000       0.103 7
 51754.76       0.000       0.120 7
 51755.80       0.000       0.129 7
 51756.84       0.000       0.128 7
 51757.88       0.000       0.128 7
 51758.92       0.000       0.142 7
 51759.96       0.000       0.134 7
 51761.01       0.000       0.142 7
 51762.05       0.000       0.143 7
 51763.09       0.000       0.147 7
 51764.13       0.000       0.144 7
 51765.17       0.000       0.161 7
 51766.21       0.000       0.157 7
 51767.26       0.000       0.146 7
 51768.30       0.000       0.154 7
 51769.34       0.000       0.175 7
 51770.38       0.000       0.174 7
 51771.42       0.000       0.181 7
 51772.46       0.000       0.171 7
 51773.51       0.000       0.177 7
 51774.55       0.000       0.185 7
 51775.59       0.000       0.186 7
 51776.63       0.000       0.186 7
 51777.67       0.000       0.187 7
 51778.71       0.000       0.191 7
 51779.76       0.000       0.188 7
 51780.80       0.000       0.178 7
 51781.84       0.000       0.188 7
 51782.88       0.000       0.180 7
 51783.92       0.000       0.172 7
 51784.96       0.000       0.184 7
 51786.01       0.000       0.190 7
 51787.05       0.000       0.189 7
 51788.09       0.000       0.185 7
 51789.13       0.000       0.184 7
 51790.17       0.000       0.180 7
 51791.21       0.000       0.178 7
 51792.26       0.000       0.184 7
 51793.30       0.000       0.193 7
 51794.34       0.000       0.184 7
 51795.38       0.000       0.179 7
 51796.42       0.000       0.175 7
 51797.46       0.000       0.181 7
 51798.51       0.000       0.187 7
 51799.55       0.000       0.177 7
 51800.59       0.000       0.194 7
 51801.63       0.000       0.199 7
 51802.67       0.000       0.199 7
 51803.71       0.000       0.204 7
 51804.76       0.000       0.205 7
 51805.80       0.000       0.210 7
 51806.84       0.000       0.221 7
 51807.88       0.000       0.229 7
 51808.92       0.000       0.235 7
 51809.96       0.000       0.231 7
 51811.01       0.000       0.225 7
 51812.05       0.000       0.231 7
 51813.09       0.000       0.237 7
 51814.13       0.000       0.246 7
 51815.17       0.000       0.243 7
 51816.21       0.000       0.246 7
 51817.26       0.000       0.247 7
 51818.30       0.000       0.252 7
 51819.34       0.000       0.249 7
 51820.38       0.000       0.237 7
 51821.42       0.000       0.245 7
 51822.46       0.000       0.248 7
 51823.51       0.000       0.242 7
 51824.55       0.000       0.238 7
 51825.59       0.000       0.229 7
 51826.63       0.000       0.219 7
 51827.67       0.000       0.221 7
 51828.71       0.000       0.231 7
 51829.76       0.000       0.223 7
 51830.80       0.000       0.217 7
 51831.84       0.000       0.226 7
 51832.88       0.000       0.217 7
 51833.92       0.000       0.213 7
 51834.96       0.000       0.218 7
 51836.01       0.000       0.202 7
 51837.05       0.000       0.207 7
 51838.09       0.000       0.201 7
 51839.11       0.000       0.194 7
 51840.13       0.000       0.187 7
 51841.17       0.000       0.177 7
 51842.21       0.000       0.192 7
 51843.26       0.000       0.198 7
 51844.30       0.000       0.182 7
 51845.32       0.000       0.177 7
 51846.34       0.000       0.173 7
 51847.38       0.000       0.165 7
 51848.42       0.000       0.180 7
 51849.46       0.000       0.174 7
 51850.51       0.000       0.165 7
 51851.55       0.000       0.155 7
 51852.57       0.000       0.147 7
 51853.59       0.000       0.156 7
 51854.63       0.000       0.156 7
 51855.67       0.000       0.164 7
 51856.71       0.000       0.147 7
 51857.76       0.000       0.145 7
 51858.80       0.000       0.131 7
 51859.84       0.000       0.142 7
 51860.88       0.000       0.125 7
 51861.81       0.000       0.118 7
 51863.69       0.000       0.099 7
 51864.73       0.000       0.097 7
 51865.77       0.000       0.101 7
 51866.81       0.000       0.092 7
 51867.86       0.000       0.092 7
 51868.90       0.000       0.086 7
 51869.94       0.000       0.082 7
 51870.98       0.000       0.074 7
 51872.02       0.000       0.078 7
 51873.06       0.000       0.066 7
 51874.11       0.000       0.053 7
 51875.15       0.000       0.061 7
 51876.19       0.000       0.053 7
 51877.23       0.000       0.057 7
 51878.27       0.000       0.044 7
 51879.31       0.000       0.042 7
 51880.36       0.000       0.036 7
 51881.40       0.000       0.029 7
 51882.44       0.000       0.034 7
 51883.48       0.000       0.026 7
 51884.52       0.000       0.010 7
 51885.56       0.000       0.011 7
 51886.61       0.000       0.015 7
 51887.65       0.000       0.012 7
 51888.69       0.000       0.001 7
 51889.73       0.000      -0.010 7
 51890.77       0.000      -0.017 7
 51891.81       0.000      -0.025 7
 51892.86       0.000      -0.034 7
 51893.90       0.000      -0.042 7
 51894.94       0.000      -0.050 7
 51895.98       0.000      -0.051 7
 51897.02       0.000      -0.049 7
 51898.06       0.000      -0.062 7
 51899.11       0.000      -0.062 7
 51900.15       0.000      -0.077 7
 51901.19       0.000      -0.088 7
 51902.23       0.000      -0.078 7
 51903.27       0.000      -0.090 7
 51904.31       0.000      -0.098 7
 51905.36       0.000      -0.110 7
 51906.40       0.000      -0.118 7
 51907.44       0.000      -0.119 7
 51908.48       0.000      -0.135 7
 51909.27       0.000      -0.134 7
 51910.07       0.000      -0.143 7
 51911.11       0.000      -0.143 7
 51912.15       0.000      -0.158 7
 51913.19       0.000      -0.149 7
 51914.23       0.000      -0.152 7
 51915.27       0.000      -0.158 7
 51916.31       0.000      -0.170 7
 51917.36       0.000      -0.177 7
 51918.40       0.000      -0.183 7
 51919.44       0.000      -0.195 7
 51920.48       0.000      -0.204 7
 51921.52       0.000      -0.210 7
 51922.56       0.000      -0.205 7
 51923.61       0.000      -0.207 7
 51924.65       0.000      -0.213 7
 51925.69       0.000      -0.235 7
 51926.73       0.000      -0.242 7
 51927.77       0.000      -0.247 7
 51928.81       0.000      -0.252 7
 51929.86       0.000      -0.258 7
 51930.90       0.000      -0.251 7
 51931.94       0.000      -0.257 7
 51932.98       0.000      -0.267 7
 51934.02       0.000      -0.286 7
 51935.06       0.000      -0.307 7
 51936.11       0.000      -0.309 7
 51937.15       0.000      -0.314 7
 51938.19       0.000      -0.330 7
 51939.23       0.000      -0.343 7
 51940.27       0.000      -0.357 7
 51941.31       0.000      -0.351 7
 51942.36       0.000      -0.364 7
 51943.40       0.000      -0.376 7
 51944.44       0.000      -0.398 7
 51945.48       0.000      -0.406 7
 51946.52       0.000      -0.389 7
 51947.56       0.000      -0.398 7
 51948.61       0.000      -0.404 7
 51949.65       0.000      -0.415 7
 51950.69       0.000      -0.424 7
 51951.73       0.000      -0.426 7
 51952.77       0.000      -0.473 7
 51953.81       0.000      -0.675 7
 51954.86       0.000      -0.676 7
 51955.90       0.000      -0.686 7
 51956.94       0.000      -0.689 7
 51957.98       0.000      -0.696 7
 51959.02       0.000      -0.713 7
 51960.06       0.000      -0.718 7
 51961.11       0.000      -0.726 7
 51962.15       0.000      -0.734 7
 51963.19       0.000      -0.742 7
 51964.23       0.000      -0.745 7
 51965.27       0.000      -0.766 7
 51966.31       0.000      -0.770 7
 51967.36       0.000      -0.775 7
 51968.40       0.000      -0.783 7
 51969.44       0.000      -0.790 7
 51970.48       0.000      -0.794 7
 51971.52       0.000      -0.801 7
 51972.56       0.000      -0.810 7
 51973.61       0.000      -0.815 7
 51974.65       0.000      -0.820 7
 51975.69       0.000      -0.826 7
 51976.73       0.000      -0.825 7
 51977.77       0.000      -0.829 7
 51978.81       0.000      -0.847 7
 51979.86       0.000      -0.843 7
 51980.90       0.000      -0.855 7
 51981.94       0.000      -0.873 7
 51982.98       0.000      -0.867 7
 51984.02       0.000      -0.886 7
 51985.06       0.000      -0.902 7
 51986.11       0.000      -0.908 7
 51987.15       0.000      -0.918 7
 51988.19       0.000      -0.904 7
 51989.23       0.000      -0.916 7
 51990.27       0.000      -0.934 7
 51991.32       0.000      -0.947 7
 51992.36       0.000      -0.937 7
 51993.40       0.000      -0.959 7
 51994.44       0.000      -0.974 7
 51995.48       0.000      -0.986 7
 51996.52       0.000      -0.991 7
 51997.56       0.000      -1.002 7
 51998.61       0.000      -1.008 7
 51999.65       0.000      -0.998 7
 52000.69       0.000      -0.992 7
 52001.73       0.000      -1.019 7
 52002.77       0.000      -1.033 7
 52003.81       0.000      -1.039 7
 52004.86       0.000      -1.037 7
 52005.90       0.000      -1.043 7
 52006.94       0.000      -1.051 7
 52007.98       0.000      -1.060 7
 52009.02       0.000      -1.074 7
 52010.06       0.000      -1.086 7
 52011.11       0.000      -1.072 7
 52012.15       0.000      -1.091 7
 52013.19       0.000      -1.086 7
 52014.23       0.000      -1.100 7
 52015.27       0.000      -1.112 7
 52016.31       0.000      -1.115 7
 52017.36       0.000      -1.142 7
 52018.40       0.000      -1.147 7
 52019.44       0.000      -1.160 7
 52020.48       0.000      -1.172 7
 52021.52       0.000      -1.171 7
 52022.56       0.000      -1.164 7
 52023.61       0.000      -1.172 7
 52024.65       0.000      -1.184 7
 52025.69       0.000      -1.195 7
